ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46
Action 3,ALX,0.9599609,0.956543,0.9575195,0.9580078,0.9619141,0.9541016,0.9511719,1.001953,1.034668,0.9257813,0.9116211,0.8608398,0.9677734,0.9672852,1.051758,0.8168945,0.1796875,-0.1259766,-0.2226563,-0.5507813,1.449707,0.6582031,0.4316406,0.5644531,0.6152344,0.4858398,0.5341797,0.6235352,0.6635742,0.7983398,1.041504,1.074219,1.057129,1.001465,0.9599609,0.9331055,0.9355469,0.9453125,0.9365234,0.9472656,0.9633789,0.956543,0.9545898,0.9638672,0.9570313,0
Action 3,ALY,-0.2416992,-0.2470703,-0.2426758,-0.2407227,-0.2456055,-0.2421875,-0.2338867,-0.2421875,-0.2504883,-0.3227539,-0.3242188,-0.3666992,-0.375,-0.4189453,-0.6616211,-0.7885742,-0.8286133,-0.4804688,-0.1357422,-0.4545898,-1.249512,-0.8085938,-0.7973633,-0.7060547,-0.7143555,-0.6054688,-0.6816406,-0.5791016,-0.543457,-0.4907227,-0.2792969,-0.2543945,-0.2207031,-0.2324219,-0.2612305,-0.2592773,-0.2324219,-0.2607422,-0.2397461,-0.2558594,-0.2524414,-0.2553711,-0.2641602,-0.2597656,-0.2705078,0
Action 3,ALZ,0.1206055,0.1235352,0.1191406,0.1166992,0.1201172,0.1171875,0.1210938,0.09716797,0.1362305,0.1938477,0.2265625,0.2553711,0.293457,0.2236328,0.4882813,0.5996094,0.4619141,0.1914063,0.08251953,0.2670898,0.8549805,0.4150391,0.3144531,0.4350586,0.4482422,0.4111328,0.3999023,0.4257813,0.3989258,0.3164063,0.2807617,0.07910156,-0.001464844,0.1181641,0.1455078,0.1083984,0.09326172,0.09277344,0.09130859,0.1000977,0.1040039,0.1108398,0.112793,0.1074219,0.1098633,0
Action 3,ARX,0.9033203,0.9125977,0.909668,0.9057617,0.9067383,0.9057617,0.9116211,0.9814453,1.096191,1.230957,0.7910156,0.2695313,-0.1665039,-0.05664063,0.09082031,-0.2919922,-0.6025391,-0.46875,-0.3354492,-0.7431641,0.1616211,0.9824219,0.4711914,0.3085938,0.4267578,0.4433594,0.4790039,0.3417969,0.5600586,0.7358398,0.9477539,0.8876953,0.9345703,0.9711914,0.9594727,0.9282227,0.9106445,0.8842773,0.8974609,0.9101563,0.9077148,0.9077148,0.8950195,0.8935547,0.8974609,0
Action 3,ARY,0.3447266,0.3408203,0.3447266,0.3442383,0.3432617,0.3442383,0.3457031,0.3544922,0.5078125,0.7216797,1.284668,1.04248,0.8115234,0.5874023,0.46875,0.6879883,0.6953125,0.5161133,0.3652344,0.1621094,0.9228516,1.206055,0.9448242,0.7250977,0.7592773,0.7768555,0.7368164,0.7373047,0.5908203,0.5478516,0.4038086,0.5512695,0.496582,0.4575195,0.3486328,0.3632813,0.3344727,0.3251953,0.3422852,0.3378906,0.3486328,0.3486328,0.3486328,0.362793,0.3642578,0
Action 3,ARZ,0.1376953,0.128418,0.1318359,0.1293945,0.1298828,0.1259766,0.137207,0.1147461,0.01953125,0.3701172,0.5249023,0.4418945,0.3803711,0.1777344,0.2011719,0.1591797,0.1738281,0.2724609,0.1411133,-0.2988281,0.3300781,0.4760742,0.1977539,0.3212891,0.4628906,0.4033203,0.3945313,0.2988281,0.3505859,0.390625,0.3583984,0.2431641,0.1884766,0.1791992,0.1181641,0.1455078,0.1474609,0.1552734,0.1367188,0.1489258,0.1367188,0.1367188,0.1352539,0.1459961,0.1420898,0
Action 3,EMG0L,-2,1,0,0,-3,0,-1,-3,-5,0,-1,2,1,-3,12,-8,5,0,11,-14,-32,2,8,39,0,4,4,-3,-2,0,-2,-4,-6,5,-17,7,-3,-2,-3,-4,-2,-3,0,0,-2,0
Action 3,EMG1L,0,1,-1,-1,-1,-1,0,-1,-2,0,-3,-1,0,-1,6,-8,-4,36,-3,-14,-30,3,9,40,-3,0,-3,0,-3,-2,-4,0,0,-1,-6,0,-1,-2,0,-1,-2,2,0,-2,0,0
Action 3,EMG2L,-1,-1,-1,0,0,-2,-1,1,-2,-2,-2,0,1,5,4,0,-18,9,-11,4,2,0,-3,7,0,-1,-5,-3,-3,1,0,0,-1,-1,-1,1,-2,0,1,-1,-2,0,2,0,-1,0
Action 3,EMG3L,0,-1,-2,2,-2,-1,-1,-1,-1,0,-1,-4,-5,5,-3,-14,-2,-3,-5,10,8,5,-10,-1,1,1,-3,-2,-1,-3,-2,-2,-2,0,1,0,-2,-1,-1,0,0,-3,0,0,-3,0
Action 3,EMG4L,1,0,0,-3,-2,-2,-2,2,-3,-7,2,2,0,7,48,-33,-2,0,-7,21,0,9,-2,-5,-2,2,-5,-3,-2,0,-1,1,0,0,-2,1,-2,-1,-1,-1,0,-4,0,-2,0,0
Action 3,EMG5L,-1,-2,-2,-2,-3,-2,2,0,-2,-5,1,4,-2,2,22,0,-4,2,4,21,-4,8,-6,2,-11,0,-4,2,-2,-1,-2,-2,-2,0,0,1,-1,-1,-2,0,-4,-4,-3,-5,-3,0
Action 3,EMG6L,4,2,-1,-2,-2,0,-3,-2,-1,5,14,7,-9,-24,11,3,20,-33,16,-23,-34,19,21,-9,7,5,5,-6,-3,1,0,-3,-2,4,-2,1,0,-1,-3,-2,-1,-5,-2,1,-1,0
Action 3,EMG7L,-2,-1,-2,-1,-3,-1,-1,-6,-8,7,1,10,0,-13,40,0,9,-42,65,32,-59,8,1,-2,-9,12,-2,-4,-2,13,-5,-5,-21,20,-23,27,-12,-5,2,-6,-3,-10,-5,1,4,0
Action 3,EMG0R,-1,-3,0,-2,0,2,1,-2,5,8,-5,12,7,0,7,17,-19,-11,-24,23,-6,-16,-23,11,28,-4,3,4,1,-2,-2,-3,0,-2,-2,-2,-3,0,2,-1,-2,-1,3,-4,2,0
Action 3,EMG1R,-1,-1,3,2,0,-1,-3,-1,17,43,-20,-17,-7,-4,0,6,-18,-2,-1,36,-16,0,-18,20,0,4,-3,21,-18,-30,4,-3,1,-2,-2,-2,0,-3,1,-1,-1,1,-1,0,1,0
Action 3,EMG2R,-2,-1,-2,-3,0,-2,-2,-2,0,14,-49,-41,-16,5,0,-13,-19,-2,3,30,2,2,-11,-3,-2,3,-2,-3,-3,-2,0,3,0,-3,-1,-2,-3,-1,-1,-2,-1,-2,-4,0,0,0
Action 3,EMG3R,0,1,1,-3,-1,-1,-1,0,-3,20,3,-47,-24,6,0,-6,-33,5,1,1,-2,-4,-3,2,-5,2,-2,-1,-3,-2,0,-5,-2,-2,2,-1,-2,0,1,0,-2,-3,1,-1,0,0
Action 3,EMG4R,-2,-1,-3,3,-1,-3,0,-1,2,-3,-8,-6,-13,18,1,-9,-71,-20,-16,-20,1,-13,4,0,-1,2,-2,0,-3,-2,-1,-1,-4,-2,0,1,-1,0,0,2,-1,1,-2,-1,-2,0
Action 3,EMG5R,-2,-1,-2,0,0,-2,2,0,-3,-3,-1,-7,-3,11,4,-24,-60,-63,-3,-28,38,26,2,-8,10,10,-8,-1,2,0,3,-2,-1,3,2,-2,0,0,-2,1,-2,-1,-1,0,-2,0
Action 3,EMG6R,-1,-1,-1,-1,0,1,0,-3,-6,-5,-4,-4,-3,-2,-5,8,-17,-12,-21,5,-11,11,13,6,-7,7,0,-2,4,-3,0,0,-2,-2,0,0,-1,-1,-1,-1,-2,0,-3,1,0,0
Action 3,EMG7R,-1,0,-2,0,-2,1,-1,-5,-2,1,-4,-7,5,-4,7,34,13,-56,-68,-80,29,18,13,14,22,6,-1,-2,2,1,-1,0,-2,-2,-1,1,-1,-2,-2,-2,-1,-1,1,-4,-1,0
Action 3,GLX,0.3125,-1.0625,-1.125,-1.75,-2.3125,-2.8125,-1.8125,1.5625,-16.625,-22.375,-28.5625,-33.75,-3.75,13.375,-25.5625,-15.875,-33.125,-57.6875,1.875,-19,-29.8125,53.0625,14.8125,1.9375,4.75,8.125,19.4375,33.125,48.6875,41.75,41.25,40.625,24.3125,-16.875,-0.25,-1,2.375,7.75,-1.625,-0.25,4.8125,1.6875,3.625,4.0625,-1.4375,0
Action 3,GLY,0.3125,-1.0625,-1.125,-1.75,-2.3125,-2.8125,-1.8125,1.5625,-16.625,-22.375,-28.5625,-33.75,-3.75,13.375,-25.5625,-15.875,-33.125,-57.6875,1.875,-19,-29.8125,53.0625,14.8125,1.9375,4.75,8.125,19.4375,33.125,48.6875,41.75,41.25,40.625,24.3125,-16.875,-0.25,-1,2.375,7.75,-1.625,-0.25,4.8125,1.6875,3.625,4.0625,-1.4375,0
Action 3,GLZ,0.3125,-1.0625,-1.125,-1.75,-2.3125,-2.8125,-1.8125,1.5625,-16.625,-22.375,-28.5625,-33.75,-3.75,13.375,-25.5625,-15.875,-33.125,-57.6875,1.875,-19,-29.8125,53.0625,14.8125,1.9375,4.75,8.125,19.4375,33.125,48.6875,41.75,41.25,40.625,24.3125,-16.875,-0.25,-1,2.375,7.75,-1.625,-0.25,4.8125,1.6875,3.625,4.0625,-1.4375,0
Action 3,GRX,0.25,0.1875,1.375,1.3125,0.8125,0.75,1.3125,2.0625,-37.125,7.3125,76.5625,30.375,127.5,91.5625,83.0625,45.75,25.75,-99.8125,-161.75,-102.25,-28.3125,-131.0625,-20.25,-1.125,7.5625,-15.875,-23.0625,-40.0625,-40.9375,-30.75,-1.875,6.4375,-31.1875,-43.5,-25.0625,-10.6875,-2,-5.1875,5.9375,-0.5,1.25,1.25,-0.0625,1.125,-5.8125,0
Action 3,GRY,0.25,0.1875,1.375,1.3125,0.8125,0.75,1.3125,2.0625,-37.125,7.3125,76.5625,30.375,127.5,91.5625,83.0625,45.75,25.75,-99.8125,-161.75,-102.25,-28.3125,-131.0625,-20.25,-1.125,7.5625,-15.875,-23.0625,-40.0625,-40.9375,-30.75,-1.875,6.4375,-31.1875,-43.5,-25.0625,-10.6875,-2,-5.1875,5.9375,-0.5,1.25,1.25,-0.0625,1.125,-5.8125,0
Action 3,GRZ,0.25,0.1875,1.375,1.3125,0.8125,0.75,1.3125,2.0625,-37.125,7.3125,76.5625,30.375,127.5,91.5625,83.0625,45.75,25.75,-99.8125,-161.75,-102.25,-28.3125,-131.0625,-20.25,-1.125,7.5625,-15.875,-23.0625,-40.0625,-40.9375,-30.75,-1.875,6.4375,-31.1875,-43.5,-25.0625,-10.6875,-2,-5.1875,5.9375,-0.5,1.25,1.25,-0.0625,1.125,-5.8125,0
Action 3,ORL,3.150682,3.152087,3.148942,3.146147,3.140347,3.134206,3.131901,3.135495,3.217233,3.288512,3.350021,3.37491,3.424422,3.459457,3.48748,3.476077,3.43441,3.367196,3.317998,3.288027,3.254947,3.387457,3.385868,3.384944,3.378859,3.39645,3.404701,3.437357,3.460102,3.439183,3.360684,3.230517,3.025945,2.852311,2.865992,2.92826,2.971435,2.99825,3.017789,3.021824,3.028177,3.048347,3.067496,3.085245,3.09613,0
Action 3,OPL,2.938003,2.937387,2.935303,2.933871,2.932656,2.931728,2.932623,2.937061,2.976509,3.042449,3.120178,3.196672,3.295504,3.393611,3.652766,3.975876,4.381018,4.751091,4.954736,4.659294,4.23032,4.054206,4.059557,4.063422,4.058585,4.041661,3.941648,3.821831,3.665297,3.476995,3.191935,3.018589,2.90267,2.857535,2.869603,2.906656,2.937075,2.963418,2.971291,2.972793,2.971818,2.9666,2.964887,2.96207,2.95637,0
Action 3,OYL,6.833646,6.831824,6.83303,6.833886,6.83622,6.838618,6.838286,6.834274,6.734831,6.6217,6.513981,6.427089,6.34414,6.310594,6.270328,6.247103,6.230631,6.16177,5.991921,5.935368,5.949131,5.949936,5.983199,6.004818,6.015066,6.014819,6.040367,6.076425,6.141922,6.269304,6.477168,6.693184,6.953559,7.127781,7.10842,7.047085,7.007762,6.980645,6.965403,6.95984,6.956406,6.946931,6.932365,6.921975,6.909562,0
Action 3,ORR,6.916191,6.916164,6.915475,6.915297,6.91498,6.91568,6.917759,6.91818,6.85332,6.720438,6.770991,6.78521,7.067581,7.241918,7.542581,7.650813,7.573999,7.485578,7.279474,6.963604,6.915423,6.806661,6.774641,6.757625,6.759334,6.74976,6.735911,6.697798,6.621045,6.603383,6.597546,6.660594,6.715749,6.740003,6.898283,6.949851,6.962112,6.943921,6.902305,6.86461,6.846518,6.846518,6.823301,6.828252,6.840147,0
Action 3,OPR,3.112176,3.111844,3.110322,3.109551,3.109802,3.109475,3.109628,3.113652,3.167642,3.368217,3.971812,4.411597,5.506861,5.837064,6.201523,6.182536,6.08373,6.0503,5.784816,5.023283,4.589485,4.188003,4.208242,4.251118,4.263546,4.254326,4.242618,4.149673,3.911762,3.726637,3.459387,3.30935,3.229231,3.197734,3.088915,3.076782,3.081104,3.096679,3.126836,3.152886,3.163925,3.163925,3.168491,3.165066,3.160552,0
Action 3,OYR,6.752126,6.752804,6.756001,6.757834,6.758248,6.758214,6.757413,6.761659,6.810403,6.926676,7.102692,7.16758,7.358931,7.482788,7.757215,7.719696,7.577652,7.64535,7.717836,7.656311,7.636292,7.536684,7.478217,7.49181,7.510531,7.516941,7.518696,7.475688,7.36843,7.303513,7.247797,7.19584,7.109522,7.057118,6.754764,6.675669,6.651027,6.662575,6.720953,6.762712,6.782802,6.782802,6.813409,6.811683,6.794127,0
Action 4,ALX,0.9575195,0.9570313,0.9614258,0.9501953,0.9541016,0.9633789,0.9589844,0.9541016,0.9682617,0.9541016,0.9140625,0.9584961,1.035645,1.035156,1.03418,1.162109,1.012207,0.375,0.1479492,0.0703125,-0.2514648,1.174805,0.7348633,0.4438477,0.4746094,0.4868164,0.4677734,0.3857422,0.4458008,0.6621094,0.9301758,0.9975586,1.198242,1.046387,0.9560547,0.956543,0.9140625,0.9619141,0.9770508,0.956543,0.940918,0.9477539,0.9604492,0.9746094,0.9375,0
Action 4,ALY,-0.237793,-0.2416992,-0.2402344,-0.2431641,-0.2524414,-0.2392578,-0.2514648,-0.2387695,-0.2568359,-0.2553711,-0.269043,-0.2749023,-0.2241211,-0.2299805,-0.2480469,-0.2641602,-0.6669922,-0.6289063,-0.6162109,-0.5131836,-0.3139648,-0.9951172,-0.8520508,-0.706543,-0.7084961,-0.6889648,-0.671875,-0.6337891,-0.5932617,-0.5683594,-0.4311523,-0.4360352,-0.1176758,-0.2739258,-0.1655273,-0.2724609,-0.2470703,-0.2290039,-0.2568359,-0.2592773,-0.2421875,-0.2646484,-0.2485352,-0.2250977,-0.2587891,0
Action 4,ALZ,0.1103516,0.1142578,0.105957,0.1118164,0.1181641,0.1035156,0.1103516,0.1088867,0.1010742,0.1157227,0.1401367,0.128418,0.07128906,0.05615234,0.09716797,0.199707,0.6137695,0.4233398,0.3793945,0.3129883,0.1621094,0.8198242,0.690918,0.4213867,0.4604492,0.4902344,0.496582,0.4394531,0.4160156,0.4404297,0.3779297,0.3320313,0.04589844,-0.08349609,0.1108398,0.2006836,0.1225586,0.1191406,0.1103516,0.1005859,0.09033203,0.128418,0.1269531,0.1142578,0.1245117,0
Action 4,ARX,0.8945313,0.8916016,0.8994141,0.8935547,0.8896484,0.9013672,0.8979492,0.9267578,1.022949,1.227051,1.018555,0.3413086,-0.1782227,-0.3608398,0.02050781,0.1557617,-0.2524414,-0.6279297,-0.6757813,-0.3378906,-0.5,0.8583984,0.9726563,0.7045898,0.394043,0.375,0.3466797,0.3427734,0.3544922,0.5424805,0.6552734,0.6889648,1.083008,0.9594727,0.8740234,0.8676758,0.9042969,0.9189453,0.9389648,0.9526367,0.9306641,0.9301758,0.887207,0.8652344,0.9301758,0
Action 4,ARY,0.3701172,0.3701172,0.3769531,0.3735352,0.3676758,0.3701172,0.3637695,0.375,0.3813477,0.8095703,1.268066,1.1875,0.8115234,0.9526367,0.3779297,0.2163086,0.5444336,0.7568359,0.8105469,0.7768555,0.6591797,0.831543,1.603027,0.8554688,0.7348633,0.8134766,0.6689453,0.7348633,0.6616211,0.684082,0.6411133,0.6054688,0.3525391,0.4282227,0.4311523,0.4140625,0.3896484,0.3491211,0.3266602,0.3183594,0.340332,0.3164063,0.3139648,0.3056641,0.3339844,0
Action 4,ARZ,0.1367188,0.1430664,0.1474609,0.1469727,0.1503906,0.1386719,0.1425781,0.1411133,0.06738281,0.2783203,0.5332031,0.5444336,0.3818359,0.3706055,0.1176758,-0.02392578,0.1518555,0.2514648,0.246582,0.08300781,0.1166992,0.5400391,0.7260742,0.3364258,0.359375,0.4365234,0.4516602,0.387207,0.3945313,0.3754883,0.3701172,0.3359375,0.4287109,0.2539063,0.1967773,0.2036133,0.1845703,0.1479492,0.1279297,0.1645508,0.1533203,0.1679688,0.1621094,0.1293945,0.1494141,0
Action 4,EMG0L,0,-1,0,-1,-2,-2,0,0,-4,-3,0,-2,0,0,-4,-3,-2,27,-7,-23,-2,21,3,5,-8,-8,-5,-1,2,1,-2,-4,-1,-2,-4,1,5,2,-1,1,0,-3,-2,-1,-6,0
Action 4,EMG1L,-1,-1,-2,-4,0,0,-1,0,-1,-3,-3,-2,1,0,-2,0,-8,30,-4,-16,-4,19,3,10,-8,-4,-13,-1,1,0,-1,0,-2,-2,1,-3,-1,-2,-2,0,-1,-1,0,1,-2,0
Action 4,EMG2L,-2,2,2,1,0,0,1,-2,-4,-1,-1,-3,1,0,-5,-6,-4,-6,-10,-9,-4,5,4,4,0,-9,-19,-2,1,2,-2,-2,-2,0,1,-3,-2,0,-3,-2,0,1,-1,1,1,0
Action 4,EMG3L,-2,-2,-2,-3,-3,-1,-1,-1,-1,-3,1,0,2,-5,-21,-15,-2,-12,0,0,-9,-15,13,5,-1,0,-3,-2,-5,-3,-3,-1,-2,-1,0,-3,1,-3,-1,1,3,-1,-2,1,-2,0
Action 4,EMG4L,-2,-2,-1,0,-1,-2,-3,2,-2,0,0,-1,10,16,8,11,4,-1,-1,2,-16,4,1,3,-4,-5,1,-1,-6,0,4,-4,-1,-2,0,-1,-3,0,2,-1,0,1,-1,-1,0,0
Action 4,EMG5L,1,-4,1,-1,0,-1,1,0,-1,-7,-2,-3,6,0,10,7,8,-1,-3,1,-1,-3,-5,0,-1,-6,1,0,-3,-4,6,-1,-2,-2,0,-2,-5,-1,-1,-1,-2,1,-1,-2,-3,0
Action 4,EMG6L,4,0,1,-2,-1,-1,1,0,-2,-8,-14,-4,3,-11,-5,4,-10,3,-11,0,-15,6,-5,-4,-2,-7,-6,0,-8,-9,-2,2,6,1,-2,0,1,4,-3,1,3,1,5,1,-2,0
Action 4,EMG7L,2,-4,-3,-2,-1,-1,-1,-1,1,-6,-2,-2,-3,1,-18,18,0,-13,-4,5,-36,33,40,-42,1,-48,-8,-2,-22,0,0,-1,0,-4,8,-1,-7,-2,-3,1,-4,0,0,-2,-3,0
Action 4,EMG0R,-17,-3,4,-3,-1,5,0,-2,12,-1,0,10,8,-31,7,12,-7,-11,-16,3,-6,2,0,-9,-27,-6,1,18,-8,-7,1,1,-4,0,1,0,-5,-1,-1,4,-3,-1,2,0,-2,0
Action 4,EMG1R,1,-3,2,-5,2,0,-6,-3,-6,-18,-4,-45,16,0,10,13,-3,-1,-3,1,6,33,1,-3,-2,8,-1,-1,-3,-5,-1,-10,0,-4,1,-4,-3,-2,-1,4,-2,-7,-2,2,0,0
Action 4,EMG2R,0,0,-3,-3,-2,0,0,1,-4,-3,6,16,41,1,4,8,21,8,-1,6,-2,17,1,-4,4,0,-4,-3,-5,1,1,-4,-4,-1,-3,-2,3,1,1,-2,2,-2,0,1,0,0
Action 4,EMG3R,-2,-2,-1,0,-1,0,-1,0,-20,29,-35,-5,4,9,1,9,-1,2,-4,9,-1,19,2,0,3,1,-3,-2,-3,2,0,-6,-2,1,-2,0,-1,0,1,-2,-2,0,-1,0,0,0
Action 4,EMG4R,3,-1,-1,-3,1,-2,3,-1,-1,-1,-21,5,3,1,4,5,-2,-7,-31,-6,22,8,0,-1,1,-1,-1,-2,-3,-1,0,-2,2,1,0,1,0,-2,0,-1,1,-1,-2,-1,1,0
Action 4,EMG5R,1,-2,0,-4,-2,1,2,-2,3,-3,-7,2,-6,6,-7,12,-13,22,-38,-22,64,5,-18,-2,8,-8,2,2,1,2,0,-3,-12,3,0,5,0,-2,-3,-3,-1,-3,1,0,0,0
Action 4,EMG6R,1,-2,-1,1,-2,1,1,-1,1,-2,-5,0,-1,-8,-11,-5,0,-4,1,1,-13,-16,-13,8,-21,0,5,-1,-2,0,-1,-2,-2,2,-1,0,2,0,-1,-1,-1,-7,0,1,0,0
Action 4,EMG7R,-3,-3,-3,-2,-1,3,2,1,1,-3,-6,1,1,-8,-5,20,-3,-16,-23,15,-29,15,12,25,-27,11,0,5,-3,-7,-2,-8,-2,-1,-1,-2,0,-3,-1,0,-2,-3,2,-2,-1,0
Action 4,GLX,0,0.75,-3.25,-0.3125,0.0625,-0.8125,0.0625,0.3125,1.9375,-10.6875,-28.625,-30.375,-11.6875,2.5625,37.6875,24.8125,-45.5,-33.25,-54.6875,-23,-5.625,-27.6875,18.1875,24.1875,-5.25,4.375,4.9375,3.875,31,30.375,30.9375,106.9375,58.9375,4.25,-19.125,-19.6875,6.125,-0.0625,-6.375,-3.875,-5.6875,-3.6875,7.9375,3.75,1.375,0
Action 4,GLY,0,0.75,-3.25,-0.3125,0.0625,-0.8125,0.0625,0.3125,1.9375,-10.6875,-28.625,-30.375,-11.6875,2.5625,37.6875,24.8125,-45.5,-33.25,-54.6875,-23,-5.625,-27.6875,18.1875,24.1875,-5.25,4.375,4.9375,3.875,31,30.375,30.9375,106.9375,58.9375,4.25,-19.125,-19.6875,6.125,-0.0625,-6.375,-3.875,-5.6875,-3.6875,7.9375,3.75,1.375,0
Action 4,GLZ,0,0.75,-3.25,-0.3125,0.0625,-0.8125,0.0625,0.3125,1.9375,-10.6875,-28.625,-30.375,-11.6875,2.5625,37.6875,24.8125,-45.5,-33.25,-54.6875,-23,-5.625,-27.6875,18.1875,24.1875,-5.25,4.375,4.9375,3.875,31,30.375,30.9375,106.9375,58.9375,4.25,-19.125,-19.6875,6.125,-0.0625,-6.375,-3.875,-5.6875,-3.6875,7.9375,3.75,1.375,0
Action 4,GRX,-0.875,0,0.375,-0.375,2.125,-2.375,0.5625,1.5,-5.3125,8.25,87,32.5625,121.125,165.75,87.1875,72.4375,8,-85.1875,-140.875,-203.375,-86.5625,4.0625,9.1875,-24.1875,-18.1875,-4,-12.125,-6.25,-23.25,-20.25,-46.0625,-28.4375,-16,14.3125,-23.25,-8.625,-24.4375,-8.6875,4.5625,11.3125,1.0625,-4.875,2.3125,0.5625,6.5625,0
Action 4,GRY,-0.875,0,0.375,-0.375,2.125,-2.375,0.5625,1.5,-5.3125,8.25,87,32.5625,121.125,165.75,87.1875,72.4375,8,-85.1875,-140.875,-203.375,-86.5625,4.0625,9.1875,-24.1875,-18.1875,-4,-12.125,-6.25,-23.25,-20.25,-46.0625,-28.4375,-16,14.3125,-23.25,-8.625,-24.4375,-8.6875,4.5625,11.3125,1.0625,-4.875,2.3125,0.5625,6.5625,0
Action 4,GRZ,-0.875,0,0.375,-0.375,2.125,-2.375,0.5625,1.5,-5.3125,8.25,87,32.5625,121.125,165.75,87.1875,72.4375,8,-85.1875,-140.875,-203.375,-86.5625,4.0625,9.1875,-24.1875,-18.1875,-4,-12.125,-6.25,-23.25,-20.25,-46.0625,-28.4375,-16,14.3125,-23.25,-8.625,-24.4375,-8.6875,4.5625,11.3125,1.0625,-4.875,2.3125,0.5625,6.5625,0
Action 4,ORL,3.099428,3.104778,3.108681,3.117221,3.117607,3.124083,3.120975,3.123125,3.124912,3.131285,3.125061,3.100192,3.074443,3.096944,3.212532,3.410664,3.463969,3.470781,3.430412,3.407607,3.429613,3.405275,3.468895,3.502948,3.508497,3.507994,3.511469,3.505925,3.485812,3.440147,3.418981,3.375281,3.244534,2.923375,2.886114,2.884896,2.98862,3.04698,3.111603,3.140528,3.154703,3.152978,3.14818,3.138855,3.109499,0
Action 4,OPL,2.929826,2.927173,2.925181,2.925487,2.925668,2.926672,2.92866,2.931566,2.937301,2.945477,2.946667,2.936603,2.934824,2.965172,3.049247,3.222219,3.61187,4.079218,4.371114,4.543871,4.527395,4.181727,4.102931,4.126169,4.161764,4.166971,4.165306,4.097944,3.923924,3.659028,3.431774,3.225606,3.01028,2.87823,2.880245,2.896531,2.928804,2.942686,2.95204,2.958214,2.96126,2.963575,2.963084,2.956427,2.950722,0
Action 4,OYL,6.88241,6.87831,6.872466,6.858522,6.858135,6.856372,6.857399,6.857327,6.856781,6.843743,6.810838,6.781627,6.770476,6.738572,6.659981,6.516433,6.379821,6.279181,6.189309,6.083852,5.982985,5.926517,5.874774,5.867585,5.865907,5.862734,5.861372,5.87621,5.962903,6.111021,6.218828,6.410767,6.700913,7.045496,7.07971,7.042688,6.944965,6.885455,6.809289,6.771314,6.749214,6.740515,6.756149,6.779383,6.806671,0
Action 4,ORR,6.909905,6.908719,6.90882,6.908149,6.904997,6.902253,6.895515,6.892601,6.876897,6.765121,6.771183,6.798119,6.907347,7.190365,7.810537,8.04986,7.962257,7.54164,7.347755,7.036963,6.856665,6.793776,6.808277,6.699338,6.701302,6.710541,6.688976,6.69192,6.679158,6.676784,6.671478,6.675354,6.664466,6.694207,6.707034,6.723975,6.752233,6.789559,6.829159,6.864789,6.877259,6.872867,6.828869,6.809638,6.76183,0
Action 4,OPR,3.163794,3.162575,3.162715,3.162709,3.164138,3.168822,3.171576,3.172261,3.18046,3.347557,3.716187,4.324134,5.045458,5.72117,6.414367,6.502531,6.435308,6.061965,5.808375,5.455973,5.028132,4.391479,4.209743,4.135033,4.208667,4.275888,4.285097,4.256962,4.191289,4.073471,3.870567,3.629784,3.444472,3.320189,3.253891,3.1964,3.161213,3.123314,3.093566,3.074147,3.079877,3.08309,3.103601,3.109128,3.11046,0
Action 4,OYR,6.765148,6.765635,6.76579,6.766449,6.772262,6.77508,6.780629,6.788355,6.804973,6.928143,7.059723,7.152826,7.254198,7.393201,7.892185,8.086255,7.905092,7.5957,7.639956,7.682307,7.681101,7.648134,7.651289,7.653887,7.657027,7.662792,7.667793,7.641314,7.596676,7.530863,7.422722,7.282727,7.235242,7.215257,7.18436,7.128981,7.0613,6.995276,6.953046,6.9353,6.932663,6.934007,6.97045,6.994017,7.063043,0
Action 5,ALX,0.9584961,0.9570313,0.953125,0.9609375,0.9575195,0.9555664,0.9628906,1.001953,0.9873047,0.9262695,0.9013672,0.9785156,1.048828,1.060547,1.148926,0.7871094,0.112793,-0.2597656,0.005859375,-0.2104492,-0.625,0.8793945,0.7636719,0.28125,0.4331055,0.3955078,0.503418,0.5942383,0.5371094,0.5791016,0.625,0.8520508,1.006836,0.9550781,0.9296875,1.001953,0.9970703,0.987793,0.9589844,0.9448242,0.9628906,0.9545898,0.9555664,0.9453125,0.9453125,0
Action 5,ALY,-0.2451172,-0.2451172,-0.2338867,-0.2451172,-0.2490234,-0.2460938,-0.2504883,-0.25,-0.2543945,-0.3076172,-0.3085938,-0.3149414,-0.284668,-0.3549805,-0.4272461,-0.8266602,-0.8774414,-0.659668,-0.4433594,-0.2958984,-0.6123047,-0.9438477,-1.067383,-0.7915039,-0.7543945,-0.7148438,-0.706543,-0.7470703,-0.7368164,-0.5795898,-0.5625,-0.4467773,-0.3178711,-0.3579102,-0.375,-0.2714844,-0.2236328,-0.2436523,-0.246582,-0.2641602,-0.2446289,-0.2504883,-0.25,-0.2583008,-0.262207,0
