ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46
Action 2,ALX,0.9628906,0.9536133,0.9604492,0.9667969,0.9624023,0.9746094,0.9628906,0.9589844,0.9658203,0.9804688,0.9165039,0.9160156,0.9658203,1.005371,1.006348,0.9633789,0.9316406,0.9614258,0.9506836,0.9462891,0.9614258,0.9521484,0.9487305,0.9541016,0.9848633,0.9633789,0.9545898,0.9506836,0.9501953,0.9174805,0.9794922,0.9902344,1.01123,0.9775391,0.9370117,0.9501953,0.9848633,0.9716797,0.9575195,0.9555664,0.9648438,0.9941406,0.9702148,0.956543,0.9628906,0
Action 2,ALY,-0.2397461,-0.2333984,-0.2363281,-0.2231445,-0.2285156,-0.2270508,-0.234375,-0.2358398,-0.2368164,-0.2416992,-0.2177734,-0.2573242,-0.2329102,-0.2539063,-0.2299805,-0.2270508,-0.2314453,-0.2446289,-0.2602539,-0.2607422,-0.2792969,-0.2875977,-0.2651367,-0.2612305,-0.234375,-0.2436523,-0.2651367,-0.262207,-0.2666016,-0.2485352,-0.2397461,-0.2006836,-0.1884766,-0.21875,-0.2036133,-0.2148438,-0.1987305,-0.1933594,-0.199707,-0.2211914,-0.222168,-0.2172852,-0.2353516,-0.2280273,-0.2265625,0
Action 2,ALZ,0.1035156,0.1049805,0.1079102,0.09814453,0.105957,0.09960938,0.09619141,0.1010742,0.09814453,0.08837891,0.08203125,0.1376953,0.1240234,0.121582,0.08984375,0.06054688,0.09716797,0.08544922,0.1025391,0.08886719,0.08398438,0.1098633,0.08398438,0.08642578,0.04785156,0.07470703,0.1054688,0.1225586,0.1289063,0.08398438,0.09521484,0.06152344,0.09130859,0.1020508,0.05175781,0.09179688,0.07714844,0.06738281,0.07958984,0.1123047,0.105957,0.09033203,0.08789063,0.09667969,0.1020508,0
Action 2,ARX,0.9194336,0.9262695,0.9223633,0.9291992,0.9228516,0.9228516,0.9418945,0.9331055,0.909668,0.9794922,1.123047,0.8920898,0.3891602,-0.04931641,-0.08496094,0.1152344,0.09765625,0.137207,-0.2792969,-0.394043,-0.4418945,-0.4780273,-0.3549805,-0.375,0.08056641,-0.02929688,-0.08056641,-0.0546875,-0.009277344,0.01025391,0.2226563,0.8813477,0.8354492,1.121582,1.137695,0.9526367,0.8891602,0.9228516,0.9458008,0.9155273,0.9130859,0.9379883,0.9838867,0.9667969,0.9326172,0
Action 2,ARY,0.2963867,0.2954102,0.2851563,0.2788086,0.2949219,0.2739258,0.3051758,0.2724609,0.3081055,0.4384766,0.612793,0.8007813,0.7373047,0.6132813,0.5463867,0.6259766,0.7617188,0.690918,0.847168,0.8505859,0.8349609,0.9985352,0.9614258,0.8076172,0.8325195,0.7255859,0.7109375,0.8476563,0.8779297,0.7749023,0.90625,0.5898438,0.5302734,0.3969727,0.3193359,0.3051758,0.3173828,0.2387695,0.1738281,0.2275391,0.2514648,0.253418,0.2753906,0.2177734,0.2636719,0
Action 2,ARZ,0.1186523,0.1186523,0.1293945,0.1254883,0.1201172,0.1157227,0.1171875,0.121582,0.1220703,-0.03417969,0.4433594,0.6191406,0.7895508,0.7875977,0.7900391,0.4619141,0.3413086,0.2709961,0.2583008,0.387207,0.2587891,0.07177734,0.2021484,0.2612305,0.2587891,0.3686523,0.5869141,0.828125,0.6938477,0.6791992,0.6166992,0.378418,0.2705078,0.03125,-0.01123047,0.1240234,0.09130859,0.08691406,0.09716797,0.1538086,0.15625,0.1381836,0.09375,0.08056641,0.1318359,0
Action 2,EMG0L,2,-1,-1,-3,-1,3,2,1,-2,-18,5,1,-5,1,-4,-3,1,-2,1,-2,3,0,-1,4,-8,3,1,-1,-1,-3,-1,-1,-4,2,0,-2,0,4,-3,-2,-1,-2,2,-1,1,0
Action 2,EMG1L,0,-1,-1,-3,0,-1,0,0,-1,-2,0,0,-3,-5,-2,3,1,0,-7,-3,-2,-4,-2,0,-3,-3,0,-3,2,3,0,0,-3,0,0,0,0,-1,-3,-2,-1,-1,1,-1,0,0
Action 2,EMG2L,-2,-3,0,-4,-3,-1,-3,-3,1,-1,4,-1,-2,1,0,-2,-1,2,2,3,0,0,-1,-1,-1,0,-5,-1,-1,1,-2,1,-1,-1,-3,0,-5,-1,-2,-1,-1,-2,-1,-1,1,0
Action 2,EMG3L,-2,0,0,-1,-1,1,-4,-2,-2,0,-2,1,-2,-1,-3,-2,-1,2,-1,-1,-4,1,0,-1,-5,-2,-2,1,-1,-1,-2,-1,0,-1,-3,-1,0,-1,-1,-3,-2,-1,-2,1,-1,0
Action 2,EMG4L,1,-2,1,-2,-1,-1,-3,-3,1,-1,-1,-1,0,0,-2,0,-2,-1,1,0,0,1,-2,-3,-1,-2,-2,-3,-1,0,-2,-3,1,-2,-2,1,0,-2,-2,-3,1,2,1,-1,-1,0
Action 2,EMG5L,-2,-1,-4,2,-5,-3,-3,0,-5,2,-5,-5,-3,-6,0,3,3,-5,3,7,-4,-2,-4,-4,-2,4,-2,-8,-5,-2,-7,4,-6,6,-3,3,1,-3,2,3,-5,0,-4,1,-1,0
Action 2,EMG6L,2,-1,0,1,3,-4,4,2,0,2,-1,-5,5,-5,-1,0,-4,-4,0,2,-2,0,-4,1,-3,0,-1,5,3,-4,-1,1,1,-1,-1,-4,-4,0,-3,-2,-1,2,4,-1,2,0
Action 2,EMG7L,5,0,0,-1,5,2,0,0,-2,1,-2,1,-10,6,-8,7,5,25,-4,-8,-2,-5,-12,2,-33,-4,-4,1,-2,1,-2,5,-8,15,-6,2,-4,5,-2,-3,-2,-4,8,1,6,0
Action 2,EMG0R,1,-3,0,0,-2,-5,-2,-1,-4,8,9,0,-13,20,11,5,-1,-11,-2,-7,-5,2,-9,6,-4,6,3,2,-6,-3,0,3,3,10,-2,1,-1,-2,-4,1,3,2,0,0,0,0
Action 2,EMG1R,-1,-1,0,0,3,-2,-1,-1,-9,23,5,-24,-14,4,8,18,-20,-5,-6,7,9,-2,-3,4,-8,0,6,0,-2,4,-1,2,-6,1,-1,0,-1,0,-1,0,-3,-3,1,2,-1,0
Action 2,EMG2R,-5,-2,-2,-3,-3,0,2,-1,-13,21,-56,37,-3,17,10,3,5,-12,-7,5,5,-7,-2,4,2,1,0,-1,-5,3,-4,2,-18,3,-2,-1,0,0,-2,-3,1,4,-2,0,-3,0
Action 2,EMG3R,0,-4,0,-3,-4,0,-1,0,-5,11,-20,36,-1,10,-5,6,2,-7,-2,5,-9,-22,-1,1,0,-2,9,0,-10,5,-3,3,-8,2,-4,-1,-5,-1,-2,0,0,0,3,2,0,0
Action 2,EMG4R,-1,3,-5,2,0,5,-2,0,-2,7,-5,-29,-14,16,5,59,-2,-6,14,8,-19,-45,-2,-2,-1,2,3,-3,-9,-2,1,3,0,-11,3,0,1,-5,1,3,-1,2,-1,2,0,0
Action 2,EMG5R,-3,-1,2,1,-9,-7,6,-4,-1,3,-4,22,-20,-2,19,-2,-5,-11,9,7,-26,-3,13,1,-3,-3,-1,5,8,1,-3,0,-13,9,-17,-5,-3,-13,4,14,-2,0,0,-2,2,0
Action 2,EMG6R,-4,1,-2,-1,-10,-3,1,-4,-4,3,6,5,-11,9,4,1,2,-1,5,5,-8,8,2,-2,1,0,5,-8,14,-1,7,-6,1,-1,-4,-5,-1,6,-2,2,1,-4,-3,1,1,0
Action 2,EMG7R,-9,1,-1,-4,-17,-4,-2,-1,-3,2,1,-4,-8,17,-3,3,3,-2,7,9,-7,5,-1,6,-2,-1,-2,-2,8,17,-6,9,0,25,-9,-7,-1,-3,-16,1,15,11,-10,3,-5,0
Action 2,GLX,-1.625,-1.8125,2.8125,-2.25,-2.25,-1.4375,-4.5,-4.1875,-0.5,5.1875,-6.375,-28.6875,-28.8125,-39.5,-21.0625,-5.4375,3.25,5.625,-0.375,-10.375,-5.8125,6,13.0625,7.625,32.25,23.5,20.625,18.8125,9.5,-1.625,-11.4375,1.125,-9.9375,-10.6875,-2.25,-2.5625,-1.625,7.875,6.875,5.125,5.9375,0.25,-2.1875,3.0625,6.875,0
Action 2,GLY,-1.625,-1.8125,2.8125,-2.25,-2.25,-1.4375,-4.5,-4.1875,-0.5,5.1875,-6.375,-28.6875,-28.8125,-39.5,-21.0625,-5.4375,3.25,5.625,-0.375,-10.375,-5.8125,6,13.0625,7.625,32.25,23.5,20.625,18.8125,9.5,-1.625,-11.4375,1.125,-9.9375,-10.6875,-2.25,-2.5625,-1.625,7.875,6.875,5.125,5.9375,0.25,-2.1875,3.0625,6.875,0
Action 2,GLZ,-1.625,-1.8125,2.8125,-2.25,-2.25,-1.4375,-4.5,-4.1875,-0.5,5.1875,-6.375,-28.6875,-28.8125,-39.5,-21.0625,-5.4375,3.25,5.625,-0.375,-10.375,-5.8125,6,13.0625,7.625,32.25,23.5,20.625,18.8125,9.5,-1.625,-11.4375,1.125,-9.9375,-10.6875,-2.25,-2.5625,-1.625,7.875,6.875,5.125,5.9375,0.25,-2.1875,3.0625,6.875,0
Action 2,GRX,0.875,-3.4375,6.5,0.6875,1,-0.625,-4,-2.625,-1.6875,-51.25,-44.6875,38.125,28.375,64.125,88.3125,64.125,30.75,-5.125,23.4375,-15.125,-16.625,-4.375,8.5,13.375,17.625,0.375,-3.625,-10.125,-20.9375,-11.6875,-27.375,-60.3125,-10.9375,-41.25,-48.5625,22.8125,11.125,-1.8125,13.5,7.5,0,-4.4375,1.5625,-5.375,-2.625,0
Action 2,GRY,0.875,-3.4375,6.5,0.6875,1,-0.625,-4,-2.625,-1.6875,-51.25,-44.6875,38.125,28.375,64.125,88.3125,64.125,30.75,-5.125,23.4375,-15.125,-16.625,-4.375,8.5,13.375,17.625,0.375,-3.625,-10.125,-20.9375,-11.6875,-27.375,-60.3125,-10.9375,-41.25,-48.5625,22.8125,11.125,-1.8125,13.5,7.5,0,-4.4375,1.5625,-5.375,-2.625,0
Action 2,GRZ,0.875,-3.4375,6.5,0.6875,1,-0.625,-4,-2.625,-1.6875,-51.25,-44.6875,38.125,28.375,64.125,88.3125,64.125,30.75,-5.125,23.4375,-15.125,-16.625,-4.375,8.5,13.375,17.625,0.375,-3.625,-10.125,-20.9375,-11.6875,-27.375,-60.3125,-10.9375,-41.25,-48.5625,22.8125,11.125,-1.8125,13.5,7.5,0,-4.4375,1.5625,-5.375,-2.625,0
Action 2,ORL,3.186077,3.189358,3.188852,3.189043,3.18917,3.192469,3.192684,3.1924,3.185858,3.17322,3.162372,3.136024,3.11908,3.07148,3.0527,3.049312,3.093512,3.119159,3.138863,3.121375,3.089527,3.054852,3.030946,3.006799,3.031326,3.076392,3.12158,3.14544,3.116928,3.050971,2.94377,2.898166,2.927453,3.039816,3.117965,3.179097,3.214292,3.221112,3.229958,3.225717,3.209576,3.178583,3.152666,3.140255,3.141725,0
Action 2,OPL,2.902982,2.902794,2.90444,2.904469,2.902619,2.901399,2.899002,2.898182,2.89878,2.906707,2.911878,2.904659,2.888418,2.870687,2.881029,2.909327,2.962953,2.995495,3.005982,2.990551,2.97221,2.958815,2.950921,2.945567,2.958373,2.969931,2.973624,2.964977,2.927782,2.884757,2.833707,2.816979,2.811667,2.814189,2.824023,2.840563,2.859857,2.875363,2.888981,2.897727,2.898724,2.895573,2.894387,2.901694,2.907879,0
Action 2,OYL,5.651351,5.644845,5.647742,5.649776,5.644608,5.638315,5.631378,5.620517,5.625256,5.645519,5.655441,5.642601,5.612207,5.574904,5.549997,5.534032,5.490483,5.472662,5.458263,5.460337,5.479325,5.528774,5.572124,5.611696,5.641053,5.639894,5.628957,5.638813,5.701154,5.773375,5.864557,5.90742,5.869078,5.725423,5.636521,5.5708,5.528141,5.530056,5.533329,5.548017,5.575449,5.613198,5.634783,5.648592,5.657648,0
Action 2,ORR,6.859107,6.863333,6.86099,6.858803,6.858268,6.857601,6.863667,6.857642,6.8554,6.852834,6.644573,6.552603,6.440313,6.39589,6.495183,6.824485,6.924619,6.960781,7.00629,6.982119,6.987543,7.021132,7.024767,6.987175,6.974822,6.895567,6.796874,6.733533,6.731858,6.734891,6.750154,6.827146,6.888418,7.078396,7.116487,7.041919,6.926977,6.95013,6.96174,6.937885,6.923145,6.92133,6.955906,6.956343,6.932596,0
Action 2,OPR,3.02531,3.026869,3.021682,3.01956,3.018609,3.018222,3.019772,3.01922,3.019911,3.045795,3.263751,3.584041,4.040952,4.574959,5.097141,5.63571,5.708663,5.687472,5.665411,5.601224,5.604951,5.602622,5.612349,5.645346,5.635619,5.595637,5.383121,4.948433,4.692694,4.409074,4.012988,3.376917,3.158829,2.967782,2.932029,2.913309,2.949597,2.958221,2.954732,2.957819,2.960599,2.972923,2.977536,2.98295,2.998461,0
Action 2,OYR,4.748559,4.740969,4.746003,4.751148,4.752942,4.754186,4.748557,4.750381,4.755128,4.723902,4.76862,4.911258,5.142171,5.438158,5.768785,6.224024,6.355047,6.447859,6.481252,6.577017,6.61486,6.745384,6.71948,6.5214,6.367455,6.171645,5.88793,5.626042,5.506699,5.40673,5.270914,4.993697,4.869472,4.591929,4.498177,4.568894,4.737651,4.712618,4.711683,4.760854,4.777693,4.756104,4.72147,4.713454,4.741965,0
Action 8,ALX,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0
Action 8,ALY,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,0
Action 8,ALZ,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0.06542969,0
Action 8,ARX,-0.5073242,-0.3754883,-0.4311523,-0.3261719,-0.402832,-0.1411133,-0.09179688,-0.1621094,-0.08105469,0.09082031,0.3549805,0.6469727,0.949707,0.90625,0.9731445,0.9555664,0.9702148,0.909668,0.887207,0.9018555,0.9174805,0.9165039,0.9033203,0.9130859,0.8974609,0.9101563,0.9189453,0.9101563,0.9077148,0.9067383,0.90625,0.9018555,0.9003906,0.9013672,0.8989258,0.8994141,0.8886719,0.9057617,0.9067383,0.8979492,0.8925781,0.9013672,0.8979492,0.8974609,0.8969727,0
Action 8,ARY,0.84375,0.8823242,0.8032227,0.8930664,0.862793,0.7675781,0.7368164,0.762207,0.7041016,0.8037109,1.07666,0.9018555,0.5576172,0.5859375,0.4018555,0.4868164,0.3876953,0.3041992,0.3183594,0.2978516,0.3149414,0.3134766,0.3198242,0.315918,0.3583984,0.3203125,0.3476563,0.3198242,0.3466797,0.3613281,0.2978516,0.3408203,0.362793,0.3310547,0.3461914,0.3388672,0.3427734,0.3564453,0.3422852,0.355957,0.3540039,0.3623047,0.359375,0.3569336,0.3510742,0
Action 8,ARZ,0.4838867,0.2495117,0.2104492,0.1982422,0.1625977,0.3178711,0.5097656,0.7314453,0.762207,0.5839844,0.4350586,0.4018555,0.4042969,0.1674805,0.1347656,0.03759766,0.09326172,0.203125,0.199707,0.1850586,0.1577148,0.1601563,0.1660156,0.1835938,0.1645508,0.1494141,0.1616211,0.1738281,0.1704102,0.1582031,0.1533203,0.1523438,0.1489258,0.144043,0.1357422,0.1484375,0.1430664,0.1381836,0.140625,0.1450195,0.1450195,0.1499023,0.140625,0.140625,0.1450195,0
Action 8,EMG0L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0
Action 8,EMG1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 8,EMG2L,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
Action 8,EMG3L,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,0
Action 8,EMG4L,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
Action 8,EMG5L,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,0
Action 8,EMG6L,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0
Action 8,EMG7L,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
Action 8,EMG0R,-19,-3,-4,-4,-5,-15,3,0,0,-3,-3,0,-3,-6,-1,-6,-3,-1,-2,2,2,0,1,-2,1,1,-2,0,0,1,0,2,4,-2,-7,2,-2,-7,-1,-3,-3,-5,-2,-4,1,0
Action 8,EMG1R,-2,-6,-14,-3,2,-2,3,-2,1,-5,-12,3,0,-2,2,-4,-3,4,-5,1,-2,4,1,0,3,3,-2,-5,3,5,2,4,0,4,-1,0,-9,-4,-3,-4,-6,2,1,-5,1,0
Action 8,EMG2R,-4,2,-3,1,0,-4,-3,1,1,-7,-7,-1,-1,0,0,-4,1,2,4,-3,-1,0,0,-1,1,0,0,0,0,2,-2,2,-3,-1,-3,-1,-1,-1,0,-1,3,1,0,-1,-1,0
Action 8,EMG3R,-8,-2,0,-1,2,-10,-10,-3,2,-2,0,-1,0,1,-2,-2,-1,-1,-3,-2,2,1,0,-2,1,-1,-2,1,3,-1,1,2,1,2,-1,-1,-4,3,0,-1,-2,-1,2,-1,-1,0
Action 8,EMG4R,-8,-8,-4,2,-2,-17,-12,-5,9,-2,-1,-3,-1,-4,3,-4,-2,-1,0,-2,-1,-39,18,-1,-2,-3,-2,-1,2,1,-1,2,-6,-2,0,1,-2,-3,0,-2,-4,1,-2,-3,-1,0
Action 8,EMG5R,2,-8,-2,-4,9,-23,-7,-1,7,-7,-2,-24,2,9,-3,-4,-4,0,-7,0,3,1,2,-3,1,-6,-1,-3,1,2,-7,4,-9,-1,-8,2,-3,13,6,5,-2,0,-9,-3,1,0
Action 8,EMG6R,-7,-4,0,-1,1,-2,0,5,-1,-1,9,4,-2,-1,0,4,-3,-1,-3,-1,1,-3,3,2,-1,1,-1,0,-4,1,-1,-11,-1,-1,0,-1,-3,0,3,-1,3,-2,-5,-3,-2,0
Action 8,EMG7R,-31,-6,-4,-5,0,-7,-3,3,4,9,25,-14,-13,4,3,-1,2,2,0,4,-3,-16,9,7,-9,1,-1,-4,-2,-6,1,1,0,-3,-1,-7,-4,0,-1,0,-4,0,-2,-2,1,0
Action 8,GLX,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,0
Action 8,GLY,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,0
Action 8,GLZ,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,-4.4375,0
Action 8,GRX,-13.1875,8.375,-0.4375,2,6.8125,21,17.3125,31.1875,3.25,-15.875,-62.25,-66.125,-83.125,-19.25,-21.9375,-12.125,-15.0625,6.8125,5.1875,-1.375,3.1875,2.6875,-6.3125,7.75,-6.375,-2.125,-5,-0.25,5.125,-4.5625,3.3125,7.25,-6.3125,0.4375,3.8125,1.25,1.1875,-2.125,-0.25,-2,-4.3125,0.25,-2.75,-2.9375,-0.9375,0
Action 8,GRY,-13.1875,8.375,-0.4375,2,6.8125,21,17.3125,31.1875,3.25,-15.875,-62.25,-66.125,-83.125,-19.25,-21.9375,-12.125,-15.0625,6.8125,5.1875,-1.375,3.1875,2.6875,-6.3125,7.75,-6.375,-2.125,-5,-0.25,5.125,-4.5625,3.3125,7.25,-6.3125,0.4375,3.8125,1.25,1.1875,-2.125,-0.25,-2,-4.3125,0.25,-2.75,-2.9375,-0.9375,0
Action 8,GRZ,-13.1875,8.375,-0.4375,2,6.8125,21,17.3125,31.1875,3.25,-15.875,-62.25,-66.125,-83.125,-19.25,-21.9375,-12.125,-15.0625,6.8125,5.1875,-1.375,3.1875,2.6875,-6.3125,7.75,-6.375,-2.125,-5,-0.25,5.125,-4.5625,3.3125,7.25,-6.3125,0.4375,3.8125,1.25,1.1875,-2.125,-0.25,-2,-4.3125,0.25,-2.75,-2.9375,-0.9375,0
Action 8,ORL,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,3.151253,0
Action 8,OPL,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,2.852395,0
Action 8,OYL,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,5.638649,0
Action 8,ORR,7.008797,7.053042,7.092741,7.105562,7.099563,7.031974,6.923018,6.889576,6.850153,6.866973,6.900395,6.860308,6.820333,6.763702,6.730893,6.8192,6.838264,6.874728,6.880773,6.868532,6.861486,6.844395,6.823815,6.789594,6.792037,6.800217,6.816558,6.829553,6.843896,6.862835,6.863441,6.877782,6.889007,6.891698,6.900058,6.899298,6.896631,6.898056,6.894303,6.893593,6.889924,6.888837,6.88688,6.882737,6.879558,0
Action 8,OPR,5.700954,5.71796,5.731712,5.732355,5.734607,5.689847,5.511968,5.344098,4.865736,4.435551,4.012053,3.577446,3.417289,3.203867,3.130311,3.112182,3.106315,3.104622,3.107612,3.118958,3.12368,3.127985,3.135677,3.14181,3.142305,3.133485,3.130376,3.123597,3.121651,3.125683,3.125263,3.125666,3.132631,3.137416,3.141939,3.144037,3.145846,3.143743,3.142595,3.142418,3.143519,3.143507,3.145431,3.14984,3.151582,0
Action 8,OYR,6.901085,6.989484,7.069134,7.072257,7.037827,6.734489,6.312699,6.114391,5.796412,5.599915,5.438353,5.283554,5.226848,5.222292,5.220119,5.112731,5.084125,5.042626,5.041881,5.046985,5.056935,5.079234,5.09508,5.132804,5.135314,5.1055,5.082708,5.057972,5.049447,5.024239,5.018561,5.019181,5.002652,4.992465,4.989884,4.993896,4.997973,4.994296,4.994761,4.994249,4.991348,4.989799,4.9892,4.985739,4.985179,0
Action 9,ALX,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0.9375,0
Action 9,ALY,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,-0.2050781,0
