ActionCount,Sensor,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46
Action 1,ALX,0.9575195,0.9599609,0.9589844,0.9716797,0.9594727,0.9477539,0.984375,0.9350586,0.9086914,0.9941406,1.003418,0.9833984,0.9399414,0.909668,0.8769531,1.029785,1.019043,0.9042969,0.8173828,0.9868164,0.9760742,0.9584961,0.9521484,0.9838867,0.9433594,0.9477539,0.9736328,0.9399414,0.9624023,0.9775391,0.9702148,0.9599609,0.9750977,0.9462891,0.9404297,0.9492188,0.9736328,0.9663086,0.9599609,0.9746094,0.9667969,0.9365234,0.953125,0.9672852,0.9541016,0
Action 1,ALY,-0.2397461,-0.2338867,-0.2392578,-0.2290039,-0.2299805,-0.2416992,-0.2548828,-0.2412109,-0.2319336,-0.2827148,-0.2524414,-0.2236328,-0.2402344,-0.2509766,-0.293457,-0.2631836,-0.3339844,-0.3100586,-0.3300781,-0.2495117,-0.2333984,-0.2192383,-0.2543945,-0.2607422,-0.2553711,-0.2597656,-0.234375,-0.2368164,-0.2519531,-0.2275391,-0.1855469,-0.2138672,-0.2260742,-0.2387695,-0.2504883,-0.2514648,-0.2270508,-0.2260742,-0.2255859,-0.234375,-0.2407227,-0.234375,-0.2412109,-0.2207031,-0.2485352,0
Action 1,ALZ,0.1123047,0.1015625,0.1083984,0.1064453,0.1074219,0.1015625,0.1171875,0.05859375,0.1577148,0.1474609,0.06933594,0.08789063,0.152832,0.1518555,0.1416016,0.1103516,0.1381836,0.190918,0.1879883,0.1274414,0.09228516,0.128418,0.1533203,0.1655273,0.1298828,0.1025391,0.1088867,0.07080078,0.144043,0.1098633,0.06933594,0.09619141,0.137207,0.1083984,0.1259766,0.1137695,0.1171875,0.1279297,0.1293945,0.1289063,0.1088867,0.1069336,0.1435547,0.1040039,0.1162109,0
Action 1,ARX,0.9189453,0.921875,0.9257813,0.9160156,0.9257813,0.9248047,1.016113,1.254395,1.254395,0.5673828,-0.1396484,-0.2265625,-0.2675781,-0.2709961,-0.2709961,-0.453125,-0.453125,-1.102539,-0.7866211,-0.6328125,-0.2998047,-0.4487305,-0.5917969,-0.6938477,-0.3520508,0.08007813,0.746582,1.272949,0.8681641,1.071777,1.043945,1.000977,0.9194336,0.9365234,0.9345703,0.9316406,0.9345703,0.9082031,0.8969727,0.9233398,0.9423828,0.9545898,0.8769531,0.8486328,0.8911133,0
Action 1,ARY,0.2998047,0.2817383,0.2651367,0.2929688,0.2802734,0.2949219,0.3417969,0.6289063,0.6289063,1.222168,1.044434,0.8198242,0.7006836,0.3911133,0.3911133,0.1166992,0.1166992,-0.0078125,0.1157227,0.7578125,-0.03173828,0.3071289,0.6591797,0.9858398,1.113281,1.087402,1.473633,0.3256836,0.8242188,0.2446289,0.2998047,0.2827148,0.2241211,0.2460938,0.277832,0.2700195,0.2993164,0.2885742,0.3085938,0.269043,0.2880859,0.3564453,0.3295898,0.3066406,0.2709961,0
Action 1,ARZ,0.1533203,0.1640625,0.1733398,0.1606445,0.1708984,0.1582031,0.109375,0.1982422,0.1982422,0.7446289,0.6855469,0.5415039,0.4736328,0.28125,0.28125,-0.7724609,-0.7724609,-0.02929688,-0.543457,-0.3881836,-0.265625,0.1333008,0.3710938,0.3295898,0.4101563,0.4838867,0.4189453,0.3466797,0.1293945,0.09960938,0.03173828,0.1469727,0.1782227,0.1464844,0.1401367,0.1489258,0.1337891,0.1391602,0.1586914,0.08300781,0.1186523,0.1171875,0.2148438,0.2114258,0.2041016,0
Action 1,EMG0L,0,-1,-2,-1,-2,-1,-1,-1,-1,-1,0,-1,-2,0,-3,0,-1,-2,-1,0,-1,-1,-2,-1,-2,0,-1,0,-1,0,3,0,-1,-3,-1,-1,-4,-1,0,-1,0,1,-3,0,-2,0
Action 1,EMG1L,-1,-2,-2,-1,-1,-1,-3,-2,-2,-1,1,0,-2,0,0,-2,-2,0,0,0,-2,0,-1,-1,-2,0,-1,-1,1,-1,1,-2,-1,-2,-2,-1,1,0,-1,-2,-1,-3,1,-1,-1,0
Action 1,EMG2L,-2,-1,0,0,-3,-1,1,-1,-2,-2,-3,-1,0,-2,-1,-1,-1,-2,0,0,-1,-1,-2,-3,0,-2,-1,-3,0,-2,-3,0,-2,0,0,-1,-1,-2,-2,-1,0,-1,-1,-3,2,0
Action 1,EMG3L,0,-1,-2,-1,0,-2,0,-1,-1,-2,0,0,-2,-3,0,0,-1,0,-2,-1,0,-1,0,0,-2,-3,-1,0,0,-1,-2,-2,-2,-2,-3,-2,-2,1,0,0,-2,-1,-3,-1,-2,0
Action 1,EMG4L,-1,0,0,-1,-1,-3,-1,1,-1,-1,-1,0,-2,-2,0,1,-1,0,-2,1,-2,-2,-2,-3,0,-1,-1,0,-1,-1,-2,1,-1,0,0,-3,1,-2,0,1,-2,-1,-1,1,-1,0
Action 1,EMG5L,-2,-3,0,0,1,0,-2,-3,-2,-1,-3,-1,0,-2,-5,-3,-2,-1,-2,2,2,-1,-1,0,-1,-2,-2,0,0,-2,1,-1,-2,-2,-3,-3,-4,-1,1,-1,1,-1,-3,3,-1,0
Action 1,EMG6L,-1,-2,-3,-3,-1,-2,-1,1,0,0,-2,-3,6,4,-12,-2,-2,4,0,-4,1,-3,-1,-4,2,2,0,3,-3,-1,1,-2,-3,-2,0,0,2,0,-2,-3,1,-1,0,2,1,0
Action 1,EMG7L,0,-1,0,-2,-1,0,0,-2,-1,-2,-1,0,-5,-1,-2,-1,1,-2,1,-1,-1,-2,-2,0,0,-1,0,6,-1,-2,4,6,0,-3,1,-1,-2,-2,-1,0,-1,-3,-1,-1,-1,0
Action 1,EMG0R,-16,0,7,2,-2,-3,-24,-19,62,56,-128,-49,-60,56,-18,0,7,-90,20,32,18,4,-2,4,-11,-4,-8,3,4,-1,-1,6,4,-4,-5,-2,0,-2,-7,-1,-1,-3,-1,-1,2,0
Action 1,EMG1R,0,-1,-1,2,-5,-2,1,-6,14,62,-21,-2,-18,17,-11,-8,-6,-22,-12,-8,-1,0,-7,5,-11,-7,-7,4,3,2,1,-1,1,-3,-3,-2,-2,1,-4,-1,0,-3,-1,1,-1,0
Action 1,EMG2R,-1,1,-5,0,-1,-2,5,-2,-36,55,-34,7,-12,5,-5,2,-7,-1,-12,-6,1,-6,-1,3,-9,3,3,-1,1,-1,-3,3,0,-4,-3,0,-1,1,-1,-1,0,0,-1,-3,-1,0
Action 1,EMG3R,1,1,-2,0,-1,1,-6,4,-53,14,-8,8,-13,3,2,-6,0,7,3,-5,-1,-7,0,0,-4,4,4,-1,8,-6,-1,2,2,-2,-2,-1,-1,0,-2,0,0,-2,-1,-1,0,0
Action 1,EMG4R,-2,0,-2,0,0,-2,-2,-8,-18,-12,-19,30,22,-6,-17,-10,4,17,7,-10,-3,-6,-4,-4,-4,3,4,0,-6,1,-2,1,0,-1,-2,0,-1,-1,-1,-1,0,-3,-1,-3,-2,0
Action 1,EMG5R,7,-7,-11,0,2,-2,7,-8,7,-21,17,22,16,-55,-22,1,-5,11,-16,14,3,-1,1,3,-4,-4,7,3,8,7,2,6,0,-1,3,5,3,-1,-2,0,-1,-1,-2,1,-2,0
Action 1,EMG6R,-1,-11,-1,-2,3,-2,1,-1,-5,3,-8,4,6,23,-21,-2,-3,2,-22,4,1,-1,1,16,-18,-33,-1,2,-11,17,6,-4,-1,0,9,3,-3,-4,-5,2,-2,-2,0,6,-5,0
Action 1,EMG7R,-2,-5,-4,-10,-1,0,-7,-6,4,6,-64,5,5,25,-26,-65,10,-20,-19,15,13,0,1,4,4,-30,14,4,1,18,8,6,5,-11,-5,-1,-2,0,0,1,-1,0,-2,0,-1,0
Action 1,GLX,0.125,-2,-1.375,-0.125,-1.625,-2.3125,3.4375,8.75,-33.1875,-33.5,-5.5625,0.1875,10.9375,17.375,23.8125,34.375,8.3125,-4.6875,-16.1875,26.0625,22.0625,7,4.3125,-8.6875,-12.1875,-12.4375,-28.25,-21.8125,-8.375,18,-8.5,-2.75,1.1875,6.3125,-3.9375,1.875,-0.1875,-0.0625,2.6875,1.375,-1.25,1.5625,-0.1875,0.3125,-1.5625,0
Action 1,GLY,0.125,-2,-1.375,-0.125,-1.625,-2.3125,3.4375,8.75,-33.1875,-33.5,-5.5625,0.1875,10.9375,17.375,23.8125,34.375,8.3125,-4.6875,-16.1875,26.0625,22.0625,7,4.3125,-8.6875,-12.1875,-12.4375,-28.25,-21.8125,-8.375,18,-8.5,-2.75,1.1875,6.3125,-3.9375,1.875,-0.1875,-0.0625,2.6875,1.375,-1.25,1.5625,-0.1875,0.3125,-1.5625,0
Action 1,GLZ,0.125,-2,-1.375,-0.125,-1.625,-2.3125,3.4375,8.75,-33.1875,-33.5,-5.5625,0.1875,10.9375,17.375,23.8125,34.375,8.3125,-4.6875,-16.1875,26.0625,22.0625,7,4.3125,-8.6875,-12.1875,-12.4375,-28.25,-21.8125,-8.375,18,-8.5,-2.75,1.1875,6.3125,-3.9375,1.875,-0.1875,-0.0625,2.6875,1.375,-1.25,1.5625,-0.1875,0.3125,-1.5625,0
Action 1,GRX,5.8125,1.625,3.75,1.75,1.25,2.8125,5.75,-69.4375,-69.4375,9.1875,104.5,90.8125,76.625,30,30,-36.1875,-36.1875,-42.4375,-39.4375,16.0625,-7.75,-51.9375,-78.5,-138.1875,-108.5,-73.9375,-58.5625,18.375,-78.6875,-116.8125,38.8125,32,-10.375,-4.125,3.125,13.625,3.4375,13.3125,5.875,15.1875,41.75,52.375,11.375,-1.25,-0.875,0
Action 1,GRY,5.8125,1.625,3.75,1.75,1.25,2.8125,5.75,-69.4375,-69.4375,9.1875,104.5,90.8125,76.625,30,30,-36.1875,-36.1875,-42.4375,-39.4375,16.0625,-7.75,-51.9375,-78.5,-138.1875,-108.5,-73.9375,-58.5625,18.375,-78.6875,-116.8125,38.8125,32,-10.375,-4.125,3.125,13.625,3.4375,13.3125,5.875,15.1875,41.75,52.375,11.375,-1.25,-0.875,0
Action 1,GRZ,5.8125,1.625,3.75,1.75,1.25,2.8125,5.75,-69.4375,-69.4375,9.1875,104.5,90.8125,76.625,30,30,-36.1875,-36.1875,-42.4375,-39.4375,16.0625,-7.75,-51.9375,-78.5,-138.1875,-108.5,-73.9375,-58.5625,18.375,-78.6875,-116.8125,38.8125,32,-10.375,-4.125,3.125,13.625,3.4375,13.3125,5.875,15.1875,41.75,52.375,11.375,-1.25,-0.875,0
Action 1,ORL,3.090192,3.076258,3.064439,3.063349,3.066462,3.065916,3.065842,3.075837,3.088059,3.055229,3.024859,3.049839,3.116445,3.187852,3.219043,3.267842,3.252778,3.247559,3.205337,3.18056,3.184037,3.217068,3.248088,3.24396,3.210653,3.137352,3.076889,3.029019,3.033119,3.083047,3.113827,3.131982,3.162341,3.180906,3.179156,3.164027,3.148554,3.129864,3.132609,3.140733,3.149133,3.157584,3.168795,3.174207,3.172697,0
Action 1,OPL,2.917662,2.915798,2.914137,2.914307,2.914158,2.913914,2.915273,2.924946,2.923846,2.917891,2.922857,2.956882,2.994781,3.024643,3.025006,3.0166,3.012117,3.016121,3.017485,3.01498,3.006778,2.998296,2.983104,2.958264,2.929076,2.890504,2.867074,2.859149,2.868204,2.885093,2.895883,2.924514,2.945491,2.957362,2.954717,2.946458,2.93454,2.924071,2.920746,2.917966,2.918204,2.927946,2.937963,2.942165,2.93936,0
Action 1,OYL,6.769111,6.782099,6.791004,6.792648,6.788841,6.785923,6.787662,6.800491,6.759418,6.727727,6.731386,6.706604,6.653087,6.614419,6.617805,6.62523,6.672059,6.684092,6.700961,6.756385,6.793283,6.780429,6.758305,6.758262,6.774097,6.817661,6.840259,6.845279,6.800857,6.774927,6.745748,6.706617,6.677207,6.666076,6.667132,6.681914,6.700523,6.718869,6.720994,6.716909,6.707798,6.699591,6.689691,6.686069,6.684397,0
Action 1,ORR,6.675282,6.682999,6.682022,6.686834,6.682449,6.683151,6.681746,6.594682,6.594682,6.654454,6.76259,7.163454,7.290971,7.936143,7.936143,9.312334,9.312334,9.168602,9.315584,9.231909,9.142496,8.345782,7.704973,7.282365,6.933454,6.863883,6.795427,6.647986,6.649836,6.729033,6.862617,6.858016,6.830757,6.829973,6.811944,6.780269,6.757098,6.740516,6.744701,6.742867,6.756749,6.801904,6.812625,6.810258,6.805186,0
Action 1,OPR,3.055287,3.055336,3.054549,3.052567,3.050699,3.049164,3.049588,3.195688,3.195688,4.239925,5.069129,6.286066,6.465714,6.831232,6.831232,6.668027,6.668027,6.825601,6.647529,6.693765,6.773689,6.734825,6.345858,5.7328,4.853307,4.460297,3.777521,3.402746,3.115782,3.016971,2.959255,2.971169,3.007373,3.017051,3.030369,3.049272,3.064051,3.073249,3.075984,3.064556,3.058896,3.059741,3.075057,3.078012,3.068984,0
Action 1,OYR,7.726957,7.727394,7.733241,7.736375,7.742183,7.743734,7.754196,7.69818,7.69818,7.66411,7.660211,7.85266,7.967102,8.624371,8.624371,0.09321814,0.09321814,9.899316,0.08905154,9.94265,9.858497,8.960648,8.338078,8.007744,7.819385,7.772854,7.774763,7.889068,7.930433,7.609228,7.512096,7.553803,7.606731,7.593664,7.61039,7.662569,7.702265,7.736507,7.749967,7.778576,7.805522,7.853868,7.902352,7.912404,7.906859,0
Action 11,ALX,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0,0
Action 11,ALY,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,0,0
Action 11,ALZ,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0.1123047,0,0
Action 11,ARX,0.9296875,0.9443359,0.9462891,0.9731445,1.038086,1.11084,0.046875,-0.640625,-0.7265625,-0.6206055,-0.581543,0.1601563,-0.01855469,-0.3017578,-0.5151367,-0.5600586,-0.6123047,-0.4311523,0.8051758,1.135254,1.050781,1.175293,1.066895,0.9243164,0.8833008,0.9301758,0.9165039,0.9106445,0.9189453,0.902832,0.9038086,0.8984375,0.90625,0.90625,0.9052734,0.8984375,0.9121094,0.9091797,0.90625,0.8984375,0.9023438,0.90625,0.9047852,0.9047852,0,0
Action 11,ARY,0.2456055,0.3959961,0.3818359,0.5141602,0.6054688,0.8476563,1.165527,0.9926758,0.9511719,0.7094727,0.5371094,0.5273438,-0.002441406,0.2602539,0.5917969,1.105469,1.124023,1.463379,0.6655273,1.282715,0.5317383,0.3271484,0.3178711,0.3276367,0.2460938,0.3276367,0.3334961,0.3071289,0.3271484,0.355957,0.3125,0.3125,0.3037109,0.3388672,0.3237305,0.3261719,0.3325195,0.3237305,0.3237305,0.3261719,0.3256836,0.3203125,0.3237305,0.324707,0,0
Action 11,ARZ,0.1860352,0.1313477,0.1933594,0.2382813,0.1796875,0.5883789,0.5854492,0.40625,0.5405273,0.512207,0.328125,-0.6728516,-0.3237305,0.006347656,0.1538086,0.4580078,0.2602539,0.46875,0.5810547,0.1816406,0.2080078,0.01220703,0.09716797,0.1782227,0.1777344,0.1660156,0.1474609,0.1381836,0.2172852,0.2119141,0.1884766,0.1826172,0.1899414,0.1894531,0.1879883,0.1943359,0.1884766,0.1860352,0.1850586,0.1791992,0.1889648,0.1835938,0.1860352,0.1767578,0,0
Action 11,EMG0L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 11,EMG1L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 11,EMG2L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 11,EMG3L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action 11,EMG4L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 11,EMG5L,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0
Action 11,EMG6L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action 11,EMG7L,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0
Action 11,EMG0R,1,9,2,0,-21,45,52,14,-22,39,-5,24,-10,-6,6,7,-5,-5,5,-1,4,0,9,-10,-5,9,0,-2,0,2,-1,0,2,1,-3,-1,0,-1,2,0,0,-1,-1,0,0,0
Action 11,EMG1R,-1,1,-2,-3,-38,-45,2,-11,0,12,-17,1,0,16,-5,7,-1,4,7,-2,1,-1,3,-5,-2,6,-1,-1,-1,-1,-1,-4,1,0,-4,0,0,-1,-2,-1,-1,-2,0,-1,0,0
Action 11,EMG2R,0,1,-2,-4,7,39,-7,14,14,16,-20,-11,-9,10,1,2,-4,0,2,-2,-2,-1,5,-6,-2,2,-1,-2,-1,-1,-3,-1,0,-1,0,0,-3,-2,-2,-2,-1,-1,-1,-1,0,0
Action 11,EMG3R,1,0,0,-9,9,39,22,-10,2,4,-14,-8,-9,0,-1,-1,-3,3,0,-4,-2,-2,2,-5,-1,0,-2,0,-2,-1,-2,-1,0,-2,-2,2,-1,0,2,-2,-1,-2,-2,-2,0,0
Action 11,EMG4R,1,2,-2,-3,0,0,4,-11,-21,2,-13,-4,-2,2,4,-4,-3,-5,-1,-4,3,1,1,1,-2,0,-2,-1,0,-2,0,-1,0,0,0,-1,-1,-1,-1,-2,-2,-1,-2,1,0,0
Action 11,EMG5R,5,4,0,4,0,0,11,50,-16,9,12,6,-6,-4,7,-5,-12,12,25,23,5,-3,11,16,-6,-3,2,-8,4,5,4,4,-5,6,-2,-5,-3,-2,1,0,-2,-2,-9,1,0,0
Action 11,EMG6R,3,-2,-23,-1,-2,0,2,6,14,0,20,4,-2,-7,22,-5,-24,-5,-30,-7,-3,6,-9,17,-6,-32,-3,8,0,3,3,2,-4,2,-2,2,-1,3,4,-4,0,-1,3,-3,0,0
Action 11,EMG7R,0,5,-79,3,1,1,-3,29,28,8,14,16,-2,-11,13,-18,-4,5,-24,5,4,0,23,-13,-14,-5,-1,1,1,2,0,-2,-1,3,-1,1,0,0,2,-3,2,-2,2,-2,0,0
Action 11,GLX,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0,0
Action 11,GLY,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0,0
Action 11,GLZ,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0.1875,0,0
Action 11,GRX,-9.375,1.375,-11.375,-12.8125,-14.625,-8.8125,47.25,128.4375,149.625,94.9375,86.125,-28.5,38.5625,-48.9375,-125.25,-228.9375,-234.25,-128.4375,16.25,6.375,-13.6875,52.5625,-17.125,72.625,23.875,16.1875,19.0625,-7.25,13,6.5625,2.5625,-3.9375,3.3125,-1.0625,-0.75,-5.75,-4.9375,-3.125,1.25,2.4375,-0.1875,-0.125,-1.1875,0.5,0,0
Action 11,GRY,-9.375,1.375,-11.375,-12.8125,-14.625,-8.8125,47.25,128.4375,149.625,94.9375,86.125,-28.5,38.5625,-48.9375,-125.25,-228.9375,-234.25,-128.4375,16.25,6.375,-13.6875,52.5625,-17.125,72.625,23.875,16.1875,19.0625,-7.25,13,6.5625,2.5625,-3.9375,3.3125,-1.0625,-0.75,-5.75,-4.9375,-3.125,1.25,2.4375,-0.1875,-0.125,-1.1875,0.5,0,0
Action 11,GRZ,-9.375,1.375,-11.375,-12.8125,-14.625,-8.8125,47.25,128.4375,149.625,94.9375,86.125,-28.5,38.5625,-48.9375,-125.25,-228.9375,-234.25,-128.4375,16.25,6.375,-13.6875,52.5625,-17.125,72.625,23.875,16.1875,19.0625,-7.25,13,6.5625,2.5625,-3.9375,3.3125,-1.0625,-0.75,-5.75,-4.9375,-3.125,1.25,2.4375,-0.1875,-0.125,-1.1875,0.5,0,0
Action 11,ORL,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,3.097523,0,0
Action 11,OPL,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,2.925916,0,0
Action 11,OYL,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,6.702321,0,0
Action 11,ORR,6.63849,6.67969,6.675557,6.674507,6.662945,6.628736,6.708446,6.885339,7.22333,7.554449,8.100163,9.405665,9.393386,8.971045,8.390723,7.537219,7.042523,6.796908,6.655039,6.708218,6.665398,6.854698,6.973021,6.937315,6.764069,6.751765,6.734172,6.741219,6.745789,6.754695,6.748734,6.737593,6.732703,6.722362,6.714588,6.709257,6.707237,6.704681,6.700107,6.698879,6.696253,6.695735,6.694048,6.692334,0,0
Action 11,OPR,3.08021,3.088093,3.127866,3.275532,3.396626,3.700916,4.624812,5.404747,6.141206,6.51621,6.76671,6.56747,6.577079,6.528957,6.366055,5.765538,5.091144,4.480802,3.82195,3.538241,3.138154,3.042487,3.013641,3.022511,3.110892,3.129927,3.135236,3.135266,3.129824,3.12985,3.124251,3.124033,3.123164,3.124309,3.124773,3.124913,3.125145,3.124675,3.124803,3.123665,3.123591,3.123256,3.123319,3.123701,0,0
Action 11,OYR,8.224601,8.198353,8.181491,8.176063,8.177017,8.183632,8.189934,8.239448,8.427264,8.716042,9.244914,0.5686339,0.5224935,0.05862545,9.538445,8.877429,8.595208,8.44982,8.265378,8.238907,8.035305,7.880888,7.782474,7.900258,8.147405,8.200696,8.257453,8.24868,8.252892,8.253665,8.255795,8.263299,8.269874,8.290374,8.290051,8.287199,8.278258,8.275083,8.27719,8.281808,8.28617,8.286274,8.287406,8.287888,0,0
Action 12,ALX,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0.9648438,0
Action 12,ALY,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,-0.2353516,0
